id_port_1,H3_int_8
SEVASTOPOL,613283986229166079
SEVASTOPOL,613283986231263231
BALAKLAVA,613283981510574079
YALTA,613283991933419519
YALTA,613283991677566975
YALTA,613283991935516671
ALUSHTA,613283992799543295
ALUSHTA,613284073516826623
SUDAK,613284038303547391
SUDAK,613284038523748351
FEODOSIYA,613284046912356351
FEODOSIYA,613284046977368063
FEODOSIYA,613284046916550655
KERCH,613289355254956031
KERCH,613289355250761727
KERCH,613289355189944319
RENI,613023792131735551
RENI,613023792230301695
RENI,613023792221913087
HENICHESK,613022514064392191
HENICHESK,613022514074877951
KYRYLIVKA,613022359361683455
KYRYLIVKA,613022359365877759
BERDYANSK,613289242931494911
MARIUPOL,613287985892294655
MARIUPOL,613287985904877567
TAGANROG,613285928206598143
TAGANROG,613285928259026943
ROSTOV-NA-DONU,613285873875681279
ROSTOV-NA-DONU,613285873886167039
AZOV,613285877243707391
AZOV,613285877239513087
AZOV,613285877231124479
YEYSK,613289013001846783
YEYSK,613288998604898303
TEMRYUK,613288916507688959
KAVKAZ OIL TERMINAL,613289351467499519
KAVKAZ OIL TERMINAL,613289351427653631
ANAPA,613289070950350847
NOVOROSSIYSK,613289068410699775
NOVOROSSIYSK,613289068419088383
NOVOROSSIYSK,613289068408602623
GELENDZHIK,613289038316568575
TUAPSE,613287028299137023
SOCHI,613287145773203455
SOCHI,613287145783689215
ADLER,613287112092942335
SOKHUMI,613286889870327807
POTI,613265910538436607
POTI,613265910473424895
SUPSA MARINE TERMINAL,613265878097592319
SUPSA MARINE TERMINAL,613265878085009407
BATUMI,613265927384858623
HOPA,613265820264431615
HOPA,613265817861095423
RIZE,613265856964591615
TRABZON,613266100722860031
GIRESUN,613282953862053887
ORDU,613283201539899391
SAMSUN,613281412769906687
SINOP,613281272898256895
SINOP,613281272896159743
INEBOLU,613281559054647295
INEBOLU,613281559044161535
ZONGULDAK,613283560807202815
EREGLI,613283551365824511
HAYDARPASA,613031128082677759
BOTAS NATURAL GAS TERMINAL,613031071893684223
BOTAS NATURAL GAS TERMINAL,613031071832866815
YARIMCA,613031137823948799
YARIMCA,613031137832337407
KABA BURNU,613031136200753151
DERINCE BURNU,613031137907834879
DERINCE BURNU,613031137916223487
IZMIT,613284897519304703
GEBZE,613031136819412991
GEBZE,613031136196558847
GOLCUK BURNU,613031137402421247
GOLCUK BURNU,613031137410809855
GOLCUK BURNU,613031137415004159
MUDANYA,613031156295663615
BANDIRMA,613031302056116223
ERDEK,613031322608205823
KARABIGA,613031240850735103
KARABIGA,613031240852832255
CANAKKALE,613031202753871871
AYVALIK,613604781407076351
DIKILI,613604751145172991
IZMIR,613604910547599359
GULLUK,613604637796204543
GULLUK,613604637804593151
GULLUK,613604638549082111
NEMRUT LIMANI BAY,613604750004322303
KUSADASI,613604478307794943
BODRUM,613604604745089023
BODRUM,613604607148425215
TOROS GUBRE,613293073742430207
BOTAS DORTYOL OIL TERMINAL,613293069489405951
YAKACIK,613293071425077247
DELTA TERMINAL,613293071831924735
MARMARIS,613604682994024447
AKSAZ LIMANI,613604662752313343
ANTALYA OFFSHORE TERMINAL,613605430186213375
ANTALYA OFFSHORE TERMINAL,613605430442065919
FETHIYE,613604672403406847
ANTALYA,613605430152658943
ANTALYA,613605430190407679
ALANYA,613605012601307135
TASUCU,613292589839286271
TASUCU,613292589830897663
MERSIN,613292550414925823
MERSIN,613292550731595775
BOTAS,613293073788567551
ISKENDERUN,613292272026386431
ISKENDERUN,613292272091398143
KYRENIA,613292474458177535
XEROS,613292526010367999
LIMASSOL,613603195131789311
LIMASSOL,613603194936754175
LARNACA,613292653267648511
DHEKELIA,613292652468633599
DHEKELIA,613292652460244991
FAMAGUSTA,613292653605289983
TARTUS,613292454541524991
BANIYAS,613292404128088063
AL LADHIQIYAH,613292434983485439
AL LADHIQIYAH,613292434987679743
TARABULUS,613292341662318591
BAYRUT,613292351208554495
SIDON/ZAHRANI TERMINAL,613293401042845695
SIDON/ZAHRANI TERMINAL,613293401061720063
SAYDA,613293396148092927
HAIFA,613293335485874175
HADERA,613293297793761279
HADERA,613293297802149887
ASHDOD,613293714841796607
ASHQELON,613293717951873023
BUR SAID (PORT SAID),613587225401098239
DAMIETTA,613587152254533631
EL MAADIYA,613604002979905535
EL MAADIYA,613604001224589311
AL ISKANDARIYH (ALEXANDRIA),613604154199244799
SIDI KERIR (KURAYR),613604156227190783
SIDI KERIR (KURAYR),613604156231385087
EL HAMRA OIL TERMINAL,613604162495578111
MERSA MATRUH,613583401342992383
MERSA TOBRUQ,613582817361657855
DARNAH,613598639186509823
DARNAH,613598639167635455
BANGHAZI,613599597882769407
EZ ZUEITINA,613599739557969919
AL BURAYQAH,613583884606504959
RAS   LANUF,613583895482335231
AS SIDR,613599672126144511
MISRATAH,613599139581657087
KHOMS,613599396994482175
MINA TARABULUS (TRIPOLI),613479876445339647
AZ ZAWIYA,613479898469629951
AZ ZAWIYA,613479898473824255
BOURI OIL FIELD,613479671444537343
MARSA SABRATAH,613479886738161663
ABU KHAMMASH,613479810284388351
ZARZIS,613479837807411199
DIDON TERMINAL,613479678218338303
DIDON TERMINAL,613479678230921215
HOUMT SOUK,613480075280515071
GABES,613480094150688767
GABES,613480094230380543
ASHTART OIL TERMINAL,613479718211026943
SKHIRA,613480127940001791
MERSA SFAX,613479958213296127
MERSA SFAX,613479958221684735
MAHDIA,613479969623900159
SOUSSE,613481999652356095
SOUSSE,613481999633481727
LA GOULETTE,613482283313135615
TUNIS,613482279878000639
TUNIS,613482279886389247
RADES,613482279643119615
RADES,613482279645216767
TAZERKA OIL TERMINAL,613482103847256063
BANZART,613482320868933631
MENZEL BOURGUIBA,613482276849713151
TABARKA,613481561412599807
ANNABA,613481567366414335
ANNABA,613481567376900095
SKIKDA,613481484273057791
SKIKDA,613481451303731199
PORT METHANIER,613481484289835007
COLLO,613481487378939903
COLLO,613481503923372031
DJEN-DJEN,613482795213258751
DJEN-DJEN,613482795152441343
JIJEL,613482801332748287
JIJEL,613482801330651135
JIJEL,613482801336942591
BEJAIA,613482809673121791
DELLYS,613482722750365695
ALGER,613498508036538367
TENES,613477499751366655
MOSTAGANEM,613477926232391679
MOSTAGANEM,613477926234488831
ARZEW,613477930917429247
ARZEW,613477931414454271
ARZEW EL DJEDID,613477931066327039
ORAN,613477162468507647
MERS EL KEBIR,613477162378330111
MERS EL KEBIR,613477162298638335
BENI SAF,613477141100625919
GHAZAOUET,613477079765221375
GHAZAOUET,613477079773609983
PORT D AL HOCEIMA,613478405507121151
CEUTA,613494136164581375
CEUTA,613494136151998463
TANGIER-MEDITERRANEAN,613494096243195903
TANGER,613494097616830463
PORT NADOR,613478368664354815
KENITRA,613503861304328191
MOHAMMEDIA,613504029732896767
MOHAMMEDIA,613504029728702463
CASABLANCA,613504035978215423
EL JADIDA,613501490037784575
EL JORF LASFAR,613501457336893439
SAFI,613501150018142207
SAFI,613501150026530815
ESSAOUIRA,613501123753410559
AGADIR,613501270218506239
AD DAKHLA,613986125914046463
LAAYOUNE,613988237404274687
NOUADHIBOU,613996694477996031
NOUAKCHOTT,613968702078975999
ST LOUIS,613968639497863167
ST LOUIS,613968639432851455
ST LOUIS,613968639493668863
M BAO OIL TERMINAL,613979122881789951
M BAO OIL TERMINAL,613979122686754815
DAKAR,613979125243183103
RUFISQUE,613979203739582463
RUFISQUE,613979122586091519
KARABANE,613984246322692095
KARABANE,613984246312206335
LYNDIANE,613969131376476159
LYNDIANE,613969131395350527
BANJUL,613978950942588927
RIO CACHEU,613983820833619967
RIO CACHEU,613983820894437375
RIO CACHEU,613983820795871231
BISSAU,613984159087460351
BISSAU,613984159100043263
BISSAU,613984159091654655
VICTORIA,613980799745654783
VICTORIA,613980811743461375
KAMSAR,613980763603337215
KAMSAR,613980763823538175
KAMSAR,613980763599142911
CONAKRY,613983393253687295
CONAKRY,613983393249492991
BENTI,613983384409997311
BENTI,613983384401608703
BENTI,613983384399511551
FREETOWN,613981357269319679
FREETOWN,613981357267222527
PEPEL,613981354735960063
PEPEL,613981354725474303
PEPEL,613981354733862911
BONTHE,613981392413392895
PORTO GRANDE,614025419160551423
PORTO DA PRAIA,613977513198092287
PORTO DA PRAIA,613977513206480895
MONROVIA,614557062673727487
MONROVIA,614557061413339135
BUCHANAN,614556654595211263
BUCHANAN,614556654593114111
GREENVILLE,614556711419641855
GREENVILLE,614556711413350399
GREENVILLE,614556711417544703
CAPE PALMAS,614557528849645567
CAPE PALMAS,614557528860131327
CAPE PALMAS,614557528851742719
SAN PEDRO,614534004026114047
SAN PEDRO,614534004028211199
BAOBAB MARINE TERMINAL,614532910376026111
BAOBAB MARINE TERMINAL,614532910120173567
BAOBAB MARINE TERMINAL,614532910118076415
PORT BOUET,614549599039782911
PORT BOUET,614549598987354111
PORT BOUET,614549599043977215
ABIDJAN,614549558644441087
ABIDJAN,614549558587817983
ABIDJAN,614549558625566719
ESPOIR MARINE TERMINAL,614549581207699455
ESPOIR MARINE TERMINAL,614549581721501695
TAKORADI,614548511033131007
TAKORADI,614548511028936703
TAKORADI,614548511035228159
SEKONDI,614548757637234687
SEKONDI,614548757647720447
SEKONDI,614548757645623295
SALTPOND,614548772162109439
SALTPOND,614548772153720831
TEMA,614550662394413055
TEMA,614550662451036159
LOME,614047611032174591
LOME,614047611030077439
LOME,614047610992328703
KPEME,614047564393611263
KPEME,614047610340114431
COTONOU,614047683123871743
COTONOU,614047662909423615
COTONOU,614047683115483135
LAGOS,614048439566598143
TIN CAN ISLAND,614048439312842751
TIN CAN ISLAND,614048439314939903
ESCRAVOS OIL TERMINAL,614048228995760127
ESCRAVOS OIL TERMINAL,614048228999954431
KOKO,614047168013008895
KOKO,614047168031883263
KOKO,614047167589384191
SAPELE,614047175092994047
SAPELE,614047175055245311
SAPELE,614047175053148159
FORCADOS,614048177617633279
FORCADOS OIL TERMINAL,614048178219515903
FORCADOS OIL TERMINAL,614048178211127295
BURUTU,614048189552525311
BURUTU,614048189560913919
WARRI,614791595576786943
UKPOKITI MARINE TERMINAL,614048480226181119
UKPOKITI MARINE TERMINAL,614048480186335231
UKPOKITI MARINE TERMINAL,614048480188432383
YOHO TERMINAL,614791672598888447
SEA EAGLE TERMINAL,614048204169674751
SEA EAGLE TERMINAL,614048204104663039
SEA EAGLE TERMINAL,614048204108857343
BRASS OIL TERMINAL,614791749182685183
BRASS OIL TERMINAL,614791749174296575
BRASS OIL TERMINAL,614791749170102271
QUA IBOE OIL TERMINAL,614791846322765823
PENNINGTON OIL TERMINAL,614791489414758399
PENNINGTON OIL TERMINAL,614791488699629567
PENNINGTON OIL TERMINAL,614791489452507135
BONNY,614791432485470207
BONNY,614791432493858815
BONNY,614791432483373055
BONNY OFFSHORE TERMINAL,614791433351593983
BONNY OFFSHORE TERMINAL,614791433324331007
BONNY OFFSHORE TERMINAL,614791433332719615
OKRIKA,614791394340372479
ONNE,614791394927575039
ONNE,614791394992586751
PORT HARCOURT,614791398064914431
PORT HARCOURT,614791395493806079
ANTAN OIL TERMINAL,614791077399887871
CALABAR,614052125686628351
CALABAR,614052125697114111
CALABAR,614052125688725503
ODUDU TERMINAL,614791829474246655
ODUDU TERMINAL,614791829249851391
AGBAMI OIL TERMINAL,614790467151724543
OKONO TERMINAL,614791684250664959
OKONO TERMINAL,614791684242276351
OKONO TERMINAL,614791684252762111
EGINA OIL TERMINAL,614789966800617471
EGINA OIL TERMINAL,614789966576222207
OKWORI TERMINAL,614791662643707903
OKWORI TERMINAL,614791662633222143
OKWORI TERMINAL,614791662641610751
AKPO OIL TERMINAL,614789954349826047
LIMBOH TERMINAL,614790853340168191
DOUALA,614791000067407871
KOLE OIL TERMINAL,614791078981140479
KOLE OIL TERMINAL,614791078979043327
KOLE OIL TERMINAL,614791076575707135
MOUDI MARINE TERMINAL,614791076883988479
MOUDI MARINE TERMINAL,614791076902862847
MOUDI MARINE TERMINAL,614791076875599871
EBOME MARINE TERMINAL,614791124879409151
KOME KRIBI 1 MARINE TERMINAL,614791120670425087
KOME KRIBI 1 MARINE TERMINAL,614791120662036479
KOME KRIBI 1 MARINE TERMINAL,614791120672522239
BATA,614793178697957375
BATA,614793178762969087
PUNTA EUROPA TERMINAL,614790920421769215
SERPENTINA TERMINAL,614790927097004031
SERPENTINA TERMINAL,614790927094906879
MALABO,614790839519936511
MALABO,614790839511547903
MALABO,614790839509450751
LUBA,614790950316670975
CEIBA TERMINAL,614793055607717887
COGO,614793044224376831
COGO,614793044205502463
SANTO ANTONIO,614789786172915711
SANTO ANTONIO,614789786210664447
SAO TOME,614792163135324159
SAO TOME,614792163393273855
LIBREVILLE,614793067735547903
LIBREVILLE,614793067727159295
PORT OWENDO,614793328640131071
PORT OWENDO,614793328635936767
PORT GENTIL,614778399879069695
CAP LOPEZ,614778401254801407
CAP LOPEZ,614793409202225151
OGUENDJO TERMINAL,614778271095062527
OGUENDJO TERMINAL,614778271103451135
ETAME TERMINAL,614776693504081919
ETAME TERMINAL,614776693560705023
ETAME TERMINAL,614776693556510719
OLOWI MARINE TERMINAL,614778509818068991
OLOWI MARINE TERMINAL,614778509757251583
OLOWI MARINE TERMINAL,614778509822263295
GAMBA OIL TERMINAL,614778460444819455
M'BYA OIL TERMINAL,614777990850543615
DUSSAFU TERMINAL,614778021385076735
DUSSAFU TERMINAL,614778021393465343
DUSSAFU TERMINAL,614778021198430207
YOMBO TERMINAL,614776965653594111
YOMBO TERMINAL,614776965641011199
POINTE NOIRE,614780040822915071
POINTE NOIRE,614780040850178047
DJENO TERMINAL,614780045126270975
DJENO TERMINAL,614780045124173823
N'KOSSA TERMINAL,614780088138858495
TAKULA TERMINAL,614780074872274943
MALONGO OIL TERMINAL,614779861635956735
KUITO OIL FIELD,614779920326852607
CABINDA,614779858158878719
CABINDA,614779858660098047
FUTILA TERMINAL,614779860641906687
BANANA,614779839297093631
BANANA,614779839334842367
BOMA,614780259681697791
MATADI,614780263192330239
MATADI,614780263188135935
PSVM TERMINAL,614552959830720511
PSVM TERMINAL,614553222213795839
PSVM TERMINAL,614553222274613247
KIZOMBA A TERMINAL,614779935822708735
KIZOMBA B TERMINAL,614779935770279935
KIZOMBA C TERMINAL,614779941633916927
KIZOMBA C TERMINAL,614779941642305535
KIZOMBA C TERMINAL,614779941644402687
PSVM TERMINAL,614779949930250239
SOYO ANGOLA LNG TERMINAL,614779884870303743
SOYO ANGOLA LNG TERMINAL,614779885384105983
PALANCA TERMINAL,614780108210700287
PALANCA TERMINAL,614780108198117375
GIRASSOL TERMINAL,614795992467767295
PORTO DO AMBRIZ,614795914797645823
DALIA TERMINAL,614795996425093119
GREATER PLUTONIO TERMINAL,614795988070039551
GREATER PLUTONIO TERMINAL,614795987971473407
ESTRELA OIL FIELD,614780134219579391
LUANDA,614796202789044223
PORTO AMBOIM,614794286763868159
PORTO AMBOIM,614794286757576703
SUMBE,614794321933107199
LOBITO,614794573889142783
NAMIBE,614796696473305087
WALVIS BAY,615516697507397631
LUDERITZ BAY,615519134794383359
LUDERITZ BAY,615519135291408383
LUDERITZ BAY,615519134790189055
GEORGETOWN,615192428648857599
GEORGETOWN,615192428661440511
GEORGETOWN,615192428653051903
JAMESTOWN,615164289386283007
NORTH POINT,615192460447973375
EDINBURGH OF THE SEVEN SEAS,615869357983006719
SALDANHA BAY,615536438508781567
SALDANHA BAY,615536438452158463
SALDANHA BAY,615536438471032831
CAPE TOWN,615536714015834111
SIMONSTOWN,615536744135131135
MOSSEL BAY,615801637587386367
PORT ELIZABETH,615804818893570047
EAST LONDON,615797503658295295
DURBAN,615798763214077951
RICHARDS BAY,615813680530980863
MAPUTO,615806322027266047
MAPUTO,615806324491419647
INHAMBANE,615807422809767935
INHAMBANE,615807422585372671
BEIRA,615147450308493311
CHINDE,615147482548011007
QUELIMANE,615157352724692991
QUELIMANE,615157352730984447
PORTO BELO,615157354087841791
PORTO BELO,615157354068967423
PEBANE,615157252067688447
MOCAMBIQUE,615158105728090111
MOCAMBIQUE,615158105732284415
NACALA,615158118961119231
PEMBA,615156174303526911
PEMBA,615156174265778175
IBO,615156158801379327
MIKINDANI,615156014020296703
MIKINDANI,615156014026588159
MTWARA,615156034327019519
MTWARA,615156034322825215
KILWA KIVINJE,614660571966472191
MJIMWEMA TERMINAL,614658649280741375
MJIMWEMA TERMINAL,614658649318490111
DAR ES SALAAM,614658648479629311
DAR ES SALAAM,614658648557223935
CHAKE CHAKE,614658779826356223
TANGA,614658355582992383
TANGA,614658355484426239
ZANZIBAR,614658642351751167
MOMBASA,614659552033374207
KILIFI,614659504925048831
KILIFI,614659504985866239
MALINDI,614659525418418175
LAMU,614659661840252927
KISMAAYO,614638776899076095
BARAAWE,614636781551222783
BARAAWE,614636781490405375
MARKA,614637847577624575
MARKA,614637847579721727
MUQDISHO,614637750773088255
MUQDISHO,614637750768893951
VICTORIA,614840488152793087
MORONI,615360720143384575
FOMBONI,615360479621021695
MOUTSAMOUDU,615359440381542399
DZAOUDZI,615357362145853439
DZAOUDZI,615357362137464831
DZAOUDZI,615357362150047743
ANDOANY,615358027307941887
MAHAJANGA,615359092812152831
MAHAJANGA,615359092807958527
MAINTIRANO,615368655976267775
MORONDAVA,615366743358963711
TOLIARA,615367603478593535
TOLANARO,615351441334206463
TOLANARO,615351441325817855
MANAKARA,615340706283651071
MANANJARY,615340939866537983
TOAMASINA,615341895708573695
MAROANTSETRA,615363008845053951
MAROANTSETRA,615363008851345407
IHARANA,615364915363839999
IHARANA,615364915359645695
ANTSOHIM BONDRONA,615358003530432511
ANTSOHIM BONDRONA,615358003534626815
ANTSOHIM BONDRONA,615358003543015423
ANTSIRANANA,615365189446926335
ANTSIRANANA,615365189451120639
SAINT-DENIS,615345349130715135
PORT EST,615345267757023231
PORT OUEST,615345268056915967
SAINT-PIERRE,615345018653114367
PORT LOUIS,615344061951246335
PORT MATHURIN,615499188741865471
DIEGO GARCIA,614817906313658367
DIEGO GARCIA,614817906294783999
DIEGO GARCIA,614817906322046975
BERBERA,613947248677486591
BERBERA,613947248685875199
BERBERA,613947248704749567
BOOSAASO,613945971199442943
BOOSAASO,613945971191054335
DJIBOUTI,613946681204932607
DJIBOUTI,613946681232195583
DJIBOUTI,613946681223806975
DORALEH,613946679934058495
ASSAB,613948773424431103
ASSAB,613948773432819711
MITSIWA HARBOR,613943191432855551
PORT SUDAN,613959498142318591
PORT SUDAN,613959498337353727
AL KHAIR OIL TERMINAL,613959498266050559
AL KHAIR OIL TERMINAL,613959498270244863
BESHAYER OIL TERMINAL,613959493503418367
BESHAYER OIL TERMINAL,613959494017220607
SAWAKIN HARBOR,613959465131048959
NUWEIBA EL MUZEIMA,613587431557431295
NUWEIBA EL MUZEIMA,613587431559528447
AL QUSAYR,613585656865619967
HAMRAWEIN,613585628942041087
BUR SAFAGA,613585662110597119
EL TUR HARBOR,613585018945535999
EL TUR HARBOR,613585018943438847
ZEIT BAY TERMINAL,613584766219845631
EAST ZEIT TERMINAL,613584766003838975
EAST ZEIT TERMINAL,613584766190485503
SHARM EL SHEIKH,613587577651331071
ZEIT BAY LPG TERMINAL,613584766387617791
EL GHARDAQA,613584746712137727
RAS SHUKHIER,613585037811515391
RAS SHUKHIER,613585037815709695
RAS GHARIB,613585010579996671
RAS GHARIB,613585010592579583
RAS GHARIB,613585010588385279
RAS BADRAN OIL TERMINAL,613585042750308351
RAS BADRAN OIL TERMINAL,613585042815320063
NORTH AIN SUKHNA PORT,613587075066757119
SOKHNA PORT GAS TANKER TERMINAL,613587120889528319
AS SUWAYS,613587102933712895
EL-ADABIYA,613587104795983871
EL ISMAILIYA,613586863143256063
EL ISMAILIYA,613586863181004799
RAS SUDR,613587070056660991
RAS SUDR,613587069976969215
AIN SUKHNA TERMINAL,613587074534080511
ZAFARANA TERMINAL,613587094553493503
RAS ABU ZANIMAH,613585046529376255
RAS ABU ZANIMAH,613585046510501887
WADI FEIRAN,613585044220411903
WADI FEIRAN,613585044247674879
ELAT,613587448569528319
AL AQABAH,613587448512905215
SHARMAH,613587635067158527
